measurement_date,station_id,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,naaqs_standard,aqi_value,aqi_category,exceeds_naaqs,data_source,method,quality_flag,certified
2026-04-03,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,6.92,ppb,100.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,0.972,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.231,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,8.482,µg/m³,12.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,15.962,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,37.985,ppb,70.0,54,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,8.95,ppb,100.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,3.307,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.57,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,8.487,µg/m³,12.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,15.056,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,31.048,ppb,70.0,44,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,12.401,ppb,100.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,0.42,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.247,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,12.726,µg/m³,12.0,106,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,20.673,µg/m³,150.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,57.611,ppb,70.0,82,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,12.465,ppb,100.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,1.666,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.347,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,7.891,µg/m³,12.0,65,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,13.748,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,41.252,ppb,70.0,58,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,14.369,ppb,100.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,1.488,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.645,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,16.976,µg/m³,12.0,141,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,26.899,µg/m³,150.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,44.697,ppb,70.0,63,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,18.618,ppb,100.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,4.328,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.557,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,6.801,µg/m³,12.0,56,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,21.324,µg/m³,150.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,45.515,ppb,70.0,65,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,8.431,ppb,100.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,1.758,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.618,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,1.724,µg/m³,12.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,9.497,µg/m³,150.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,35.883,ppb,70.0,51,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,16.251,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,0.471,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.397,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,13.93,µg/m³,12.0,116,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,18.994,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,49.269,ppb,70.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,10.766,ppb,100.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,1.128,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.573,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,10.714,µg/m³,12.0,89,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,9.964,µg/m³,150.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,28.39,ppb,70.0,40,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,23.275,ppb,100.0,23,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,0.991,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.588,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,7.239,µg/m³,12.0,60,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,18.477,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,41.535,ppb,70.0,59,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,2.014,ppb,100.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,0.345,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.436,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,6.23,µg/m³,12.0,51,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,25.675,µg/m³,150.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,18.727,ppb,70.0,26,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,17.478,ppb,100.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,0.449,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.357,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,4.836,µg/m³,12.0,40,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,32.197,µg/m³,150.0,21,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,21.926,ppb,70.0,31,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,13.492,ppb,100.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,0.028,ppb,75.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.708,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.845,µg/m³,12.0,90,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,19.486,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,55.692,ppb,70.0,79,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,15.055,ppb,100.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.363,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.444,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,11.511,µg/m³,12.0,95,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,14.954,µg/m³,150.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,35.429,ppb,70.0,50,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,18.9,ppb,100.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,2.433,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.399,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,3.458,µg/m³,12.0,28,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,29.286,µg/m³,150.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,30.063,ppb,70.0,42,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,19.926,ppb,100.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,2.311,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.187,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,14.334,µg/m³,12.0,119,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,20.333,µg/m³,150.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,54.024,ppb,70.0,77,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,13.142,ppb,100.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,2.945,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.103,ppm,9.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,7.149,µg/m³,12.0,59,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,9.334,µg/m³,150.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,33.503,ppb,70.0,47,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,16.937,ppb,100.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,1.375,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.575,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,5.688,µg/m³,12.0,47,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,24.874,µg/m³,150.0,16,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,53.717,ppb,70.0,76,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,20.078,ppb,100.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,1.687,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.037,ppm,9.0,0,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,11.587,µg/m³,12.0,96,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,17.598,µg/m³,150.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,26.259,ppb,70.0,37,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,10.974,ppb,100.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,3.821,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.215,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,11.12,µg/m³,12.0,92,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,20.069,µg/m³,150.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,33.711,ppb,70.0,48,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,17.938,ppb,100.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,4.059,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.367,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,8.203,µg/m³,12.0,68,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,22.979,µg/m³,150.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,49.019,ppb,70.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-04-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,13.459,ppb,100.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
