measurement_date,station_id,station_name,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,aqi_value,aqi_category,data_source,method,quality_flag,certified
2023-06-24,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,17.57,µg/m³,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,62.279,ppb,88,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,0.065,ppb,1,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.478,ppm,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,12.842,µg/m³,36,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,18.076,µg/m³,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,26.242,ppb,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,15.601,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.077,ppb,49,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.312,ppm,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,13.708,µg/m³,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,20.456,µg/m³,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,48.196,ppb,68,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,19.729,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,0.855,ppb,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.369,ppm,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,15.871,µg/m³,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,19.16,µg/m³,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,71.129,ppb,101,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,22.765,ppb,80,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,2.439,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-24,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.827,ppm,98,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,7.549,µg/m³,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,11.763,µg/m³,31,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,53.268,ppb,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,12.76,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,4.657,ppb,110,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.098,ppm,11,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,26.433,µg/m³,71,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,50.818,ppb,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,21.31,ppb,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,4.29,ppb,102,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.512,ppm,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,11.603,µg/m³,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,19.127,µg/m³,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,50.513,ppb,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,13.655,ppb,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,2.841,ppb,67,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.521,ppm,61,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,12.321,µg/m³,35,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,20.904,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,40.824,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,19.655,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.45,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.463,ppm,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,0.0,µg/m³,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,21.772,µg/m³,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,49.344,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,6.345,ppb,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,2.366,ppb,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.484,ppm,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,8.454,µg/m³,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,15.922,µg/m³,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,62.123,ppb,88,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,28.584,ppb,100,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,2.764,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-25,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.449,ppm,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,8.371,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,26.071,µg/m³,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,60.912,ppb,87,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,7.058,ppb,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.988,ppb,71,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2023-06-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.341,ppm,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,7.932,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,34.788,µg/m³,94,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,45.057,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,15.498,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,3.669,ppb,87,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.813,ppm,96,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,11.892,µg/m³,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,34.747,µg/m³,93,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,72.691,ppb,103,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,4.685,ppb,16,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,1.597,ppb,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.186,ppm,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,11.986,µg/m³,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,15.09,µg/m³,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,45.057,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,21.179,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.934,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.267,ppm,31,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,16.798,µg/m³,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,15.128,µg/m³,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,49.054,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,13.243,ppb,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,2.159,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.556,ppm,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,13.575,µg/m³,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,13.949,µg/m³,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,48.567,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,17.629,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,2.515,ppb,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.394,ppm,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,9.511,µg/m³,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,26.751,µg/m³,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,39.049,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,14.842,ppb,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.961,ppb,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.373,ppm,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,11.902,µg/m³,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,20.321,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,42.048,ppb,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,0.486,ppb,11,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.327,ppm,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,8.119,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,15.793,µg/m³,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,61.931,ppb,88,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,12.292,ppb,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,2.275,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.786,ppm,93,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,4.147,µg/m³,11,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,18.076,µg/m³,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,50.572,ppb,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,19.201,ppb,67,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.842,ppb,67,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.132,ppm,15,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,13.685,µg/m³,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,16.457,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,83.777,ppb,119,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,9.241,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2023-06-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,2.538,ppb,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
